gene	E14_ES_fpkm	E14_flk_fpkm	E14_HE1_fpkm	E14_HE2_fpkm	E14_prog_fpkm	Sp1hyp_ES_fpkm	Sp1hyp_Flk_fpkm	Sp1hyp_HE1_fpkm	Sp1hyp_HE2_fpkm	Sp1hyp_prog_fpkm
Halr1	12.63220848	0	0.000444875	0.0003658	0.000715	9.35838465	0	0.001723592	0.00155065	0.007057617
Hand1	0.034721017	160.2216593	31.93966337	3.787155833	4.018483583	0.040765983	39.50939318	8.0590048	2.360016367	1.134528908
Hand2	0	14.72653438	45.16824565	11.26417027	1.38679855	0	12.88963905	46.79449258	17.480993	3.288904867
Hap1	13.95058032	0.146926517	1.3412921	0.774925333	0.35475445	10.96721603	0.471402633	1.67825155	1.360685933	0.456057367
Hapln1	0.019671433	4.178578683	142.3056214	196.6573336	35.12032425	0.250549783	12.72970745	246.7424739	237.2113886	64.02677952
Hapln4	0.6491019	0.601573083	0.104783783	0.0003658	0.064313883	1.412870567	0.484286183	0.031591025	0.00155065	0.065333775
Harbi1	10.27157817	8.756196617	3.674307383	4.8360632	5.0808625	11.00307497	9.221750033	5.40734245	5.566831017	8.11271175
Hars	58.20396622	50.8593065	61.23097632	66.50801613	66.45768095	49.37617938	53.05228863	59.98671923	61.26902837	69.16417158
Hars2	9.750663717	10.41418127	5.727384417	6.9456176	8.62443485	9.049750517	8.6492445	6.36840285	7.274674983	7.643531733
Has1	0.045506233	0.25351295	0.909037717	0.789509533	0.228999567	0.102877067	0.2591763	0.535367217	0.611669783	0.3482096
Has2	2.499714833	60.64310233	84.79158988	78.31023827	8.179296917	1.746657433	58.56074733	73.7475999	71.92849578	14.61500227
Has2os	0.031479917	6.057855767	2.352136117	2.467918117	0.379116267	0.093180617	7.74137695	3.11587275	2.605995083	1.22758455
Has3	4.179537733	4.716960933	1.381239917	1.708090133	1.835379133	4.897031917	5.709691967	1.508743483	1.91791265	2.29268445
Hat1	228.6378665	115.9762225	36.11596365	62.32228963	88.83853502	219.2591373	121.2349167	56.22918308	95.35182613	109.948417
Haus1	37.54353503	42.3544222	26.39755807	43.02629107	42.49007212	29.10610012	31.19845765	20.97689625	32.87663988	48.53586508
Haus2	20.18593432	13.80294662	8.994154667	10.72216863	10.92446805	15.38871615	12.1391079	8.90231	11.00204457	15.34260482
Haus3	27.63749257	23.04889452	10.5928596	18.26483647	22.59885605	27.79886537	26.04996573	17.1833649	24.6342484	27.93723238
Haus4	24.10100093	18.62926783	13.96585235	22.3027917	24.8717895	15.61294872	13.96863442	18.88042247	19.17255308	21.9889104
Haus5	13.03562643	18.93982277	9.214932367	15.06591197	22.09252407	12.63218807	19.31469803	12.73009038	17.38853148	21.13620177
Haus6	32.20541993	28.0867573	11.05479772	15.17712297	17.44824747	31.80954898	25.108685	14.82692713	18.0622547	17.98667195
Haus7	16.71800165	19.18534142	15.57480713	20.474438	20.23821088	17.86750615	21.78421863	20.55288172	21.26701663	25.79872213
Haus8	21.29581017	27.58540083	12.90445248	25.2992296	32.88135745	22.32199537	27.9367925	21.79236807	27.35118608	33.45501687
Hax1	55.6395707	54.55068607	27.21755708	30.78561097	35.11970082	60.55636438	55.59238347	23.7517754	30.86216093	37.3783983
Hba-a1	0	0.145813233	1.893857467	28.02132205	20.44300898	0	0	0.001723592	5.766551175	151.3416509
Hba-a2	0	0.014381883	0.302616183	0.292151567	803.9327077	0	0.020415183	1.292025183	24.0776919	682.9406286
Hba-x	0	0	21.42384903	158.6135363	2007.640579	0	0	3.407363217	139.3147977	2053.577124
Hbb-b1	0	0	0.277790608	7.103679067	0.3018448	0	0	0.128605058	2.632749917	53.08079287
Hbb-b2	0	0	0.201270442	3.844269667	27.89971703	0	0	0.220492825	2.586997533	30.3092608
Hbb-bh1	0	0.989255683	40.78852913	513.1236346	6533.250391	0.082831033	0.350182483	9.93127115	326.8358478	6053.930815
Hbb-bh2	0	0	0.000444875	0.0003658	1.342679417	0	0	0.001723592	0.00155065	0.702580367
Hbb-bs	0	0	0.29097775	0.040913333	88.14367262	0	0	0.424245308	2.424644067	65.33739082
Hbb-bt	0	0	0.000444875	0.045197217	6.736113667	0	0	0.001723592	0.134307383	18.25914722
Hbb-y	0	0	8.192247917	52.14507113	450.7781652	0	0	1.4537243	22.03863265	264.998761
Hbegf	7.5879662	7.134976933	12.55746287	3.113537367	1.445934667	9.396017	4.298591467	6.929600733	4.07869755	0.7468116
Hbp1	32.6182483	46.33654832	51.54959395	45.95800412	34.86524348	35.84553262	41.22352263	60.81487253	49.80489363	38.66182102
Hbq1a	0.165912933	0	0.000444875	0.0003658	1.917354717	0.177719717	0	0.001723592	0.00155065	2.0518181
Hbq1b	0.176968917	0	0.000444875	0.0003658	6.327908167	0.032964517	0	0.001723592	0.117098283	7.392939767
Hbs1l	54.35839842	57.64145468	51.011799	54.6860691	54.71309668	56.084463	58.23048378	44.50408807	50.96946303	52.7491439
Hccs	13.21287712	7.4141074	7.013157017	11.01098092	10.8211404	10.33066458	8.46376045	9.70710205	13.61559243	13.27052513
Hcfc1	65.7938334	49.69326008	39.40069182	48.01822713	63.57923165	72.34479677	60.93924772	56.20125415	65.73074062	64.90214598
Hcfc1r1	9.024121033	7.997745383	14.18731938	8.4644209	7.035314417	14.79575975	10.54484415	15.84278355	12.34650643	11.97583793
Hcfc2	1.970453233	3.434270017	9.348202283	8.374263433	8.404696983	1.564884567	3.459959333	8.8484817	7.379155217	8.4597136
Hck	27.45988112	0.017826533	0.42350315	0.200957383	3.2274645	73.88207543	0.0179276	0.396402817	0.07854465	1.476902833
Hcls1	0	0	1.49952955	6.111095233	9.302202217	0	0.00518535	2.2250175	4.6012418	8.621241217
Hcn2	2.0377945	0.716875533	0.348058617	0.172423017	0.1104146	2.16310355	0.37901235	0.19823845	0.10989285	0.1580857
Hcn3	0.654653983	0.861976067	0.3052796	0.14008215	0.617554733	0.735588633	0.9261984	0.18636495	0.284553567	0.423435917
Hcn4	0.0051339	0.969266167	0.19354595	0.303504133	0.133528617	0.002784033	0.588596967	0.128731483	0.198622367	0.093090625
Hdac1	57.35226723	42.01309265	42.64218942	39.98031572	36.27573807	62.51595617	45.13054895	35.88529573	37.84020905	34.13768753
Hdac10	1.934087233	6.612460983	5.3561231	4.463684867	5.776206883	1.5486142	5.845927133	5.528640067	4.983115467	4.7216877
Hdac11	2.91018995	5.226022967	1.0481909	1.02724535	1.6277862	3.715975233	3.87635235	0.598938967	0.743113983	2.181246033
Hdac2	69.12777613	94.079232	66.2542518	72.43661085	69.83819935	62.59086758	101.789126	81.6028263	99.91322465	85.76116423
Hdac3	29.10211788	31.22258555	25.40274712	30.47951465	37.6317239	28.93659862	37.73938737	29.1243439	33.08104255	34.4105088
Hdac4	7.391020683	8.298408567	6.236343667	4.684976417	4.863218317	9.07426275	8.285241767	7.026282917	6.138080633	5.502179383
Hdac5	9.78040135	22.00466158	16.20398777	15.87812765	22.06463203	11.88961383	18.32185763	11.02483853	12.77718073	15.71287838
Hdac6	27.84721672	10.58087092	10.42441088	10.66842478	16.0994978	45.58106033	18.96339773	16.30825268	32.26003988	33.69287658
Hdac7	0.609529567	24.89222242	47.211468	24.05006018	6.672968917	1.116177167	24.05651803	47.04282495	26.12848445	4.8944026
Hdac8	4.158944033	4.213916467	4.004060383	5.494313033	7.950644067	3.3920905	4.1261755	3.7275432	5.3678988	6.41830475
Hddc2	25.89479047	37.68376885	31.03714085	35.41244487	29.85185003	19.62811932	12.71544492	7.707894833	7.683169517	9.441680333
Hddc3	4.857934883	5.509715833	6.9582201	12.15055725	11.84283948	4.437114683	6.36204905	5.960619067	7.729874633	13.09029222
Hdgf	239.3447729	312.400545	200.3549124	264.7972707	434.8511887	207.3189412	312.5994669	187.4888064	300.0308193	386.7204542
Hdgfrp2	38.90431808	39.17293015	38.5638534	34.71749943	36.77204277	54.59055342	45.5357036	49.1701113	47.49483555	41.81544528
Hdgfrp3	2.212056083	8.105034083	5.7153995	2.321455383	1.219064667	1.3770018	6.518912617	5.006059433	2.009410983	1.13604235
Hdhd2	12.37079823	9.21972095	9.67385655	12.98109645	14.93054017	10.78089978	8.494913217	10.02156865	12.07299553	15.23391627
Hdhd3	0.272269417	0.470087367	0.9290007	0.489008567	0.607125233	0.80101575	1.11688845	0.72785145	0.773762283	1.14319905
Hdlbp	85.12431062	79.00994377	138.898024	116.1041886	93.07318862	70.89486897	94.2708619	136.0233018	106.7292399	95.98507573
Hdx	3.44045735	5.7639139	3.424804267	2.69076625	1.300647517	2.309718217	6.15037985	3.463490967	2.71495185	1.602073633
Heatr1	90.50303073	41.624383	19.05121653	35.03661708	44.6735374	93.69285913	49.40940472	22.47133042	37.91526657	47.76146965
Heatr3	52.1049756	39.7640243	33.44847315	48.97144763	57.69187827	48.29993982	53.2390247	41.79286125	60.5560825	65.02318215
Heatr5a	13.16205632	15.54980285	14.52734918	16.19181267	22.08173657	13.34030895	17.46447518	20.0727738	22.43640062	28.14482603
Heatr5b	7.900765233	12.08373223	12.72508157	13.3500443	13.96837817	8.45081625	11.65003252	12.89187168	12.6126125	15.17867527
Heatr6	9.829671683	9.396289483	8.92387005	10.36652917	12.52238315	7.6629088	7.27433735	6.849835983	6.546186433	8.064626133
Hebp1	7.427350183	8.0770481	14.55153513	11.36875208	20.20166888	9.660034717	5.00601785	6.207303267	2.2408585	13.01208723
Hebp2	1.6326912	1.311075633	1.031417283	0.8135374	0.924959517	1.67845935	1.940214517	0.64047365	0.57196005	0.875801183
Heca	6.8199163	21.03226953	11.63783203	11.2505277	11.36918672	7.6259217	15.70243625	12.22233212	11.18754688	11.94570332
Hectd1	22.5896222	41.69301907	52.88599465	63.33196218	80.59067498	17.16222808	40.28434275	60.32438137	73.10149292	90.16452077
Hectd2	1.0567738	2.39462635	1.239047617	1.489080583	2.05383795	1.135205117	1.467319583	1.269631367	1.510660133	2.143694967
Hectd3	6.059361283	4.390039067	6.299525583	5.128274267	8.072853917	6.516870067	4.739377617	5.415618717	4.817964417	6.363065533
Hecw2	0.755326783	0.301524467	28.6409462	12.49891767	3.083138783	2.23275785	0.520468517	27.81155393	5.65664515	4.926788583
Heg1	1.07880045	6.062736217	26.46471605	7.639803983	1.887808383	0.66254655	4.219692917	11.96279772	2.677171483	0.339147817
Helb	28.38294865	8.072179617	2.715659783	5.834962517	11.41935868	28.664717	5.398654067	3.301492333	6.525023883	11.1743845
Hells	214.4900774	77.60751178	24.1287412	42.60313692	45.0930932	241.0412104	76.1519582	35.51279748	57.22275253	53.17616445
Helq	13.47339807	8.839652533	3.431281483	4.26265215	5.925555117	12.07626495	7.20024795	3.9102248	4.402394033	5.92169115
Helz	28.29707698	24.92403765	25.90598293	20.44412452	20.6233774	24.82783733	21.42329327	20.76612018	14.05919282	13.01247453
Helz2	0.417727617	2.441606317	1.047292783	0.769003333	1.161307583	0.17343895	0.82187725	0.067853733	0.076849383	0.263834483
Hemgn	0.00163235	0	0.000444875	0.623922183	7.599444167	0	0.008102117	0.001723592	1.29827365	23.10183422
Hemk1	7.57028015	8.318148433	4.686396	6.101251933	6.486301183	7.926506117	7.390976083	5.23613165	5.681505733	6.954593633
Heph	0.005335317	1.028963333	5.3894912	9.287873417	10.5678416	0.256780633	4.163478233	9.354349267	10.60849633	7.336606817
Herc1	19.77928875	39.92508827	20.8546358	26.01605807	38.77190073	20.43901385	46.45695895	27.75125587	32.95928487	50.01275712
Herc2	16.80498113	13.65867562	26.11642085	22.92508877	20.76672312	18.206914	17.18692173	31.578805	24.0880397	22.66689297
Herc3	5.045536883	9.939628283	2.659717483	2.524245	2.546439017	3.861179433	9.577097567	5.310191783	4.131176283	4.043129717
Herc4	46.24261682	25.45658505	14.57483565	14.27598073	18.08485048	60.79003247	38.04244942	22.0567669	25.36986447	28.1276997
Herc6	0.131581967	0.023312667	0.391814367	1.12420485	1.12200825	0.050153167	0	0.106858883	0.49560365	0.54039705
Herpud1	10.116892	10.76645207	23.14465295	18.46475927	19.32169575	10.61962808	10.00507868	18.9439685	19.48449003	18.56595257
Herpud2	4.9191126	7.220972817	11.00764962	8.952149417	8.399808717	5.391245883	6.55441495	9.21900305	8.948680717	8.82191305
Hes1	9.489088267	61.18789732	24.50517345	24.17021985	10.7564306	13.06697175	49.87707942	20.98652945	14.61576952	4.5466823
Hes3	0.471881717	0.010998183	0.103363717	0.0003658	0.000715	0.2942654	0	0.060909942	0.00155065	0.007057617
Hes6	5.816688633	5.11134425	7.40992275	8.50861525	11.76532783	7.4379389	5.4519418	7.29978965	7.704101117	8.189889883
Hesx1	1.81157155	0	0.000444875	0.0003658	0.000715	7.214104567	0	0.001723592	0.141819033	0.513938492
Hexa	20.2049988	43.32478708	79.70028155	50.84530122	28.98582955	23.21631153	22.27043193	45.5806252	24.20250873	12.09200922
Hexb	27.46148388	6.501626317	11.5576329	8.758217367	10.11081435	25.84014865	4.32947605	14.08027123	6.655720783	7.80440035
Hexdc	3.781773817	4.9581971	2.06075135	3.095429233	4.503512817	2.188694633	3.307109017	1.97021815	2.659408867	3.46045395
Hexim1	15.93336547	7.09492005	10.1755559	13.6547019	18.25639705	18.6980195	6.163279933	8.2623426	11.61614468	20.199901
Hexim2	3.169340733	2.214761817	2.0978707	5.571539333	9.501639517	3.254049083	2.264366667	1.927495983	5.410893583	18.00731855
Hey1	1.77344615	22.75294375	8.542630867	5.73807395	2.460393317	3.900751717	17.86410773	4.161325917	7.3831727	5.420886283
Hey2	0.083228517	4.867122817	8.046797	1.679556633	0.171524433	0.057717183	2.291194867	4.611467433	1.4511942	0.184359033
Hfe	0.15757675	0.048945383	1.041415017	0.422229667	0.22841155	0.1049233	0.142516283	1.324988683	0.48851285	0.297956267
Hfe2	0.824152017	0.114361817	0.014383758	0.0003658	0.000715	0.088423717	0	0.001723592	0.00155065	0.007057617
Hfm1	0.490568667	0.508136317	0.000444875	0.054110733	0.063095425	0.35044495	1.00836365	0.0704086	0.099513333	0.355121067
Hgf	0.001393017	0	0.372768233	0.483293067	4.285250983	0.00423275	0	0.252662367	0.107338467	0.074097358
Hgh1	8.849180183	6.957726517	3.5827632	4.037053633	6.72363925	7.906167617	8.33502005	3.1958023	5.638758067	6.231553033
Hgs	18.11081445	16.42972778	31.1095238	27.58009002	25.96955227	16.00805593	14.90701555	19.41357422	19.14116518	17.27502395
Hgsnat	6.62935425	20.09751645	24.56190902	24.0857741	23.98791577	7.747249367	17.94609642	24.87437983	22.50364902	20.54503222
Hhat	0.136983317	0.585426817	2.029747083	1.055914167	0.498218067	0.163536	1.225559017	1.696803467	0.88795105	0.565332783
Hhex	1.2177356	4.099414733	11.42052462	11.64006295	11.77153997	0.8929575	7.62208875	14.79	18.46301662	16.495509
Hhip	1.207118317	0.081655583	0.075311517	0.031939867	0.014797875	1.308805817	0.300757083	0.147673633	0.052335433	0.1629521
Hibadh	28.26564082	36.81537497	21.19429077	23.3513691	21.69399397	42.67946428	31.41478902	27.24521647	27.79517498	28.56210947
Hibch	12.54279175	10.47445197	7.09791585	14.48776677	19.91361623	11.12079123	8.892929483	9.763434517	15.74759838	22.03550302
Hic2	20.08688558	13.52193102	9.505222517	11.29202965	18.42425447	24.24149758	15.86008447	11.80960732	15.42427138	22.66968787
Hid1	0.673677167	0.06451975	3.323670983	0.742204167	0.000715	1.0015914	0.3150313	1.017717283	0.226753617	0.007057617
Hif1a	38.70098652	38.41859092	59.36238893	53.56847545	44.52638287	29.73655563	41.36591603	68.37184502	59.01488095	50.39138873
Hif1an	12.18295598	8.663228817	10.95528605	9.287072233	10.12528378	10.98494032	8.4023383	9.735559867	9.420232433	9.120463683
Hif3a	1.44648945	2.78963515	2.588241833	4.308305317	7.157603167	1.7342349	2.57456415	3.53867475	8.811574417	10.88714168
Higd1a	21.84776565	25.76840422	16.83563042	19.58639058	17.36245568	17.48618077	27.23989697	20.12304482	20.95336202	23.32628877
Higd2a	30.35418743	40.18659092	33.46159525	34.30034978	38.35942553	41.14795553	40.08695012	26.81581022	34.92683012	41.53653435
Hikeshi	39.68186713	23.83734162	22.44494452	23.96978243	21.22440978	36.2681453	20.90084113	17.93921233	18.94206198	22.66259217
Hilpda	8.476780783	11.65702513	6.716029433	7.7770906	6.837605433	5.322583367	10.19137478	5.278376567	6.342973067	6.320133167
Hinfp	14.74144878	12.4124216	8.994920067	10.5672146	11.0434617	16.11304118	14.75071545	12.5055013	13.6892398	13.0104472
Hint1	289.1895831	246.2694611	337.6209178	346.3343923	308.6401185	210.2388619	206.3962326	253.4783284	263.0407861	219.298613
Hint2	12.71945053	10.88020027	10.07118385	17.12112448	13.97980252	10.5688063	11.21312407	5.535004817	9.911341383	14.26239335
Hint3	8.649635783	10.07207007	6.805727317	8.108551183	6.514856817	8.9892121	7.371965933	7.499790483	7.269766583	9.571873667
Hip1	12.05549207	16.2526792	25.12914232	11.23652947	4.36765715	11.14365283	21.41779222	29.47842612	11.8364308	2.969776667
Hip1r	5.17769645	3.009086483	5.5342223	2.65006965	2.734406733	6.290183	5.1267008	7.65423315	3.8644278	2.9099001
Hipk1	12.95601943	20.6459289	18.20714423	19.46313647	35.03709038	12.46495455	18.39323318	18.94535558	20.90317368	34.89194432
Hipk2	5.090685917	7.783596983	8.09805245	10.25371277	52.3341953	11.29794122	12.28257827	7.091253933	11.07865498	57.77931663
Hipk3	3.97494485	8.634585217	32.02505142	30.13382343	26.7674803	4.612930067	11.57456272	41.80349198	34.85546225	30.0642828
Hira	17.94935323	14.13218492	10.6267562	13.52752252	17.0199799	19.30166945	17.25338535	12.47188943	14.92600325	15.51613603
Hirip3	27.47597388	15.27137038	5.81127965	9.337094717	9.936399333	28.19859342	18.10977873	8.256650917	11.95052862	16.07673808
Hist1h1a	811.3738983	754.1237763	430.8934057	948.2406739	1048.382526	835.3187938	943.0774058	369.4245695	785.0296108	1028.305663
Hist1h1b	567.7628661	482.7894913	305.7997572	580.3560313	558.971288	580.827389	580.2864659	323.5887843	597.98838	691.94841
Hist1h1c	300.3568672	592.4393962	430.3006826	525.7818853	547.1869212	382.5260343	549.7535456	336.095118	413.9356685	566.777766
Hist1h1d	493.7413543	684.397906	455.6160782	663.9429072	683.0180761	642.0213368	713.8886149	472.5327571	722.4884984	812.8580505
Hist1h1e	272.9890225	587.8738983	450.5912307	611.8159267	604.0795054	289.1747037	696.1302648	446.5131714	580.988054	702.3537314
Hist1h1t	13.6819523	5.292611183	0.293151533	0.4506134	0.412052617	15.9642436	6.424182033	0.0882305	0.2974117	0.130038975
Hist1h2aa	17.76263325	0.067172483	0.010682258	0.084125817	0.07318715	31.00062315	0.672436633	0.168647133	0.288400183	0.726566367
Hist1h2ab	57.83162013	166.4883076	96.49916008	134.2857539	144.1564522	96.44695872	136.4809173	79.88868	145.6291748	200.2979474
Hist1h2ac	22.64626132	48.0758974	35.3037255	50.46151093	47.71698403	39.28865873	42.26289735	31.13051983	50.24820913	67.83842123
Hist1h2ad	27.3833531	91.07691992	70.24563292	91.40737127	103.7566873	56.7693345	66.3417258	54.43566812	88.01618485	133.7841267
Hist1h2ae	17.38507642	49.55666078	26.64353903	34.62220588	39.06749017	29.6279205	30.11824922	20.05017965	34.39555372	54.57940143
Hist1h2af	16.20539272	38.57103067	46.66506155	60.46194588	72.97398008	31.30709475	26.3203152	30.18617773	50.3494162	89.75878512
Hist1h2ag	25.03735972	45.21261665	39.22368658	62.54780033	62.53774902	37.76903323	41.51051418	32.47666838	53.9122364	75.57664728
Hist1h2ah	19.01068828	49.5332069	44.0590712	59.32445828	66.26941913	34.27128103	41.1307527	32.78800748	52.8711367	79.96965167
Hist1h2ai	27.26872587	99.87233085	88.48488692	105.9207879	109.6557616	51.88918465	68.82633868	59.71239707	92.43442368	134.8428678
Hist1h2ak	35.53426127	108.4876858	96.05219457	107.6269759	146.4511825	67.60603887	76.255155	62.57656457	100.9960345	155.9344653
Hist1h2al	6.04109805	21.94746892	21.17901972	23.95867732	41.05490088	12.47772885	15.37703733	14.40787552	20.84570813	33.72033172
Hist1h2an	15.58791788	32.11787733	32.70720733	37.7767461	42.54077392	26.56902783	28.75012807	26.53889505	39.00153188	54.48955327
Hist1h2ao	0.16360205	0.994437933	0.798941117	0.5962985	28.09140362	0.349283717	0.912809767	0.6125229	1.018210267	1.86039495
Hist1h2ap	19.61404897	52.98131887	44.86907888	62.21490072	29.35272534	32.83959765	38.00018272	35.62210283	52.68954145	82.26401313
Hist1h2ba	25.10907323	13.7806669	10.54857348	18.4175175	30.83592318	38.0166381	10.4999184	10.3821214	16.1781105	28.98296807
Hist1h2bb	370.0478729	604.1595093	261.9656718	495.6902369	555.745136	469.9207006	585.1701574	310.6508043	597.98838	723.4052159
Hist1h2bc	234.9704679	542.1010965	289.7550754	472.2122019	498.6496109	428.3946498	472.4229766	276.1406797	435.7743912	556.0236765
Hist1h2be	116.0272147	336.0179901	119.1566781	227.2034264	238.8031075	189.0027123	275.0347037	159.9262874	256.9469419	295.8893386
Hist1h2bf	163.507027	216.0190079	136.8309154	282.5954228	411.3829181	221.18119	223.1326274	171.8536666	311.0739151	397.5217905
Hist1h2bg	254.0580004	599.5952779	297.4233017	505.6975159	526.4403564	456.0483184	558.1948069	315.2627925	523.9879862	626.7413417
Hist1h2bh	154.1157056	190.6054723	129.5296169	290.0527876	354.5616432	257.8949745	230.0741171	124.9159223	290.8939557	396.2390188
Hist1h2bj	137.1135154	225.8017364	173.1282573	296.9803757	355.5342115	244.145887	210.7907725	142.5191462	247.7586044	366.7175466
Hist1h2bk	322.9067085	528.9157222	279.1561933	540.7581009	548.7452459	513.7034836	505.5475698	263.4006182	527.1113068	656.3924032
Hist1h2bl	189.3627261	342.3674711	185.3666292	348.6032356	387.5181498	330.2904904	337.509834	180.1659404	351.2664083	461.0667603
Hist1h2bm	133.3955936	253.5365316	90.95417457	169.467539	392.5138174	252.7581896	216.881194	83.71789313	164.0289464	244.1941348
Hist1h2bn	246.3096034	441.9822521	192.1300634	367.8522578	403.2528422	364.0399503	433.5874817	195.8599145	380.2297505	490.77049
Hist1h2bp	139.0371955	279.6594543	147.5947694	242.0612017	285.2084653	233.4741099	250.9997256	131.8558624	233.583742	326.9906029
Hist1h2bq	228.9383428	481.7848873	283.4679655	482.8154973	482.2239899	402.5898234	427.168841	278.4456171	455.8201431	558.1948069
Hist1h2br	0.000756667	0.01635665	0.102016433	0.02581325	0.03212225	0.002474842	0.0081924	0.04909495	0.1616468	0.1044975
Hist1h3a	80.4221342	228.3067559	126.1458486	195.662178	235.5224675	149.0901992	199.6317767	99.58725425	171.1046047	262.9939104
Hist1h3b	124.1914847	224.1500915	169.2931919	263.6749402	266.9215945	178.7448278	214.4796201	128.8251657	259.1564626	359.5550965
Hist1h3c	109.6093124	281.7548296	185.2156319	272.9862638	306.6587532	208.9988766	243.2280678	124.4870444	225.1122724	340.9363398
Hist1h3d	76.96983033	172.0728518	93.00196798	152.101917	142.1160549	114.9897317	126.9234482	72.22398047	135.969058	212.417683
Hist1h3e	112.1751319	458.2656942	268.6759519	387.7896546	403.3739628	237.7533737	329.8158233	212.498183	301.8451513	458.1931976
