gene,E14_ES_fpkm,E14_flk_fpkm,E14_HE1_fpkm,E14_HE2_fpkm,E14_prog_fpkm
Sh2d4a,0.375963067,0.028063633,0.473414817,0.834266967,0.89103935
Sh2d4b,0.362219083,0,4.067539333,5.4439073,2.807932633
Sh2d5,0.549237683,0.11123245,0.195011933,0.349729833,0.472096133
Sh3bgr,0.195103267,0.25684245,3.02381585,1.10538565,0.585688567
Sh3bgrl,6.76607525,22.67851863,29.42115298,31.10377167,29.60839337
Sh3bgrl2,10.20417932,5.263146217,6.33905765,4.54009265,4.999303917
Sh3bgrl3,34.13859748,82.45719555,134.3861089,105.8367765,100.4844872
Sh3bp1,4.824176017,13.85421698,6.70233725,14.63268368,26.65946242
Sh3bp2,1.4697236,3.279284667,1.619323317,2.39894875,4.4931068
Sh3bp4,11.80622598,25.23450147,35.77594842,12.66774815,6.256529283
Sh3bp5,0.8907708,5.91664065,33.13389255,9.637733233,3.430091783
Sh3bp5l,11.41661247,8.367445333,11.83951855,10.03298818,11.11777528
Sh3d19,12.37168623,9.00931185,16.56114608,10.76300838,10.1811088
Sh3d21,1.683231867,0.574157517,1.248027083,1.5961893,1.331142917
Sh3gl1,23.8781278,26.72924708,39.0135909,34.469082,30.9081253
Sh3gl2,3.995044733,0.045098967,0.000444875,0.0003658,0.000715
Sh3gl3,6.452816117,3.532827117,6.623990567,1.070532633,0.117318225
Sh3glb1,10.04188357,25.35889433,45.4820912,39.67556273,37.86889597
Sh3glb2,11.54122047,11.28706948,26.01735125,23.61845218,18.55121123
Sh3kbp1,1.992429483,4.590343917,5.5824249,7.805099217,11.50305028
Sh3pxd2a,6.3648345,13.37527655,10.86647927,4.878859617,2.587347683
Sh3pxd2b,3.333907033,10.152432,32.97398062,19.89322402,10.79123797
Sh3rf1,4.488270117,9.29375755,18.2824937,9.930061817,5.7836891
Sh3rf3,0.040593767,2.93759475,0.325928883,0.0608773,0.061414133
Sh3tc1,1.42165605,0.192631117,45.18348182,29.6335957,8.884205433
Sh3tc2,0.1223074,0,0.94676035,0.234333517,0.193402167
Sh3yl1,2.021157483,3.744953633,3.159110067,2.65616115,2.98658045
Shank3,0.93858075,9.384508817,35.2910821,18.7031091,7.545445583
Sharpin,8.624278467,7.744661617,12.061437,13.867266,13.73889403
Shb,4.534980583,2.056277483,2.842563033,0.677896983,0.924010583
Shc1,28.93123123,35.90698973,59.8746142,48.30451673,31.86446052
Shc2,1.87381475,4.926244233,4.53145535,1.93136495,1.59731565
Shc3,0.037701917,0,0.000444875,0.0003658,0.032492992
Shc4,0.064743367,0.1383486,0.1005558,0.241608333,0.14687115
Shcbp1,44.03055233,53.63088787,23.8315751,33.1708378,36.5592276
Shcbp1l,0.851690733,1.398978567,1.15267555,1.489876267,2.011479233
Shd,0.1154414,0.8359836,0.882747283,0.849288983,0.702084367
She,0.566763283,2.447875383,21.99326483,10.35501242,1.1078329
Shf,4.17250435,3.272304817,3.156651533,3.3359592,3.119824583
Shisa2,2.6389313,2.22919095,0.409927783,0.1691315,0.376213433
Shisa4,0.524190217,1.631343367,4.5562457,1.19759825,0.843101717
Shisa5,6.346232183,13.44698483,36.83341343,26.24998525,15.2189024
Shisa7,1.25060485,0.035154833,0.000444875,0.035120417,0.033002325
Shisa8,0.2135635,2.0077704,0.318315183,0.239654233,0.363794583
Shkbp1,9.094224883,4.3205836,9.881258983,8.863218967,11.26997248
Shmt1,123.6230298,62.94470185,17.83617358,42.4116456,55.54383398
Shmt2,34.90786355,54.42888347,20.0994201,29.06235682,46.26682397
Shoc2,17.21516797,21.40404197,27.72695587,22.82840953,17.68574112
Shpk,0.3549029,0.218426683,0.93945615,1.0740311,1.199070967
Shprh,18.87348387,16.58134057,13.23085388,14.8033489,13.39348835
Shq1,12.1576097,8.878323383,4.865728942,7.137752767,9.3322242
Shroom1,0.082918083,1.3525381,1.88687945,1.024603317,0.556799083
Shroom2,10.89275617,5.376708017,27.61657103,14.09432638,7.185007117
Shroom3,6.804476917,3.024225667,3.286584467,1.901718633,2.32999655
Shroom4,3.6144526,5.7622737,20.1520659,24.80318827,13.62580598
Shtn1,0.876996267,0.055821767,0.079880667,0.141480017,0.26467455
Siae,3.508103717,3.843983533,1.963888317,5.294238183,6.227061867
Siah1a,13.52443427,24.66404918,17.91520888,17.86851458,15.88130128
Siah1b,16.01233188,7.35136735,3.435607417,9.2015212,10.33174505
Siah2,1.1188064,6.256209233,6.142875867,4.20311915,4.361046733
Sidt2,9.09191965,19.13524422,24.52035423,17.86833502,17.67158618
Sigirr,7.042693367,1.082179533,2.421455367,2.67321735,2.691097367
Siglece,0,0,0.026319425,0.147903467,0.887593583
Siglecf,0.374515717,0.023208417,0.000444875,0.353990417,2.475586567
Siglecg,0.028676533,0.00897605,0.286964067,0.1985761,1.128692117
Sigmar1,28.64939875,21.50380047,16.76796112,22.48341757,18.2902734
Sik1,19.17334738,11.19190502,7.511541267,4.39320885,5.351972033
Sik2,5.594248517,5.148693467,5.485008433,6.0951982,7.147050467
Sik3,6.19548305,10.13817133,13.81718225,11.73125835,12.20976662
Sike1,7.441318883,12.84452728,10.87836462,8.1759641,7.541453133
Sil1,5.4488801,9.570880083,8.124917967,8.824643417,8.15643995
Simc1,9.516813433,11.68997377,5.243572483,7.1772394,6.334989333
Sin3a,66.36191237,48.51917402,21.70614567,30.61368238,34.52570795
Sin3b,63.70445372,101.8795923,281.9371498,183.9686549,141.0053842
Sipa1,2.959869,3.395188217,25.57570043,22.89492907,16.22250163
Sipa1l1,12.08004072,12.83837083,9.1666734,9.082825367,11.35418157
Sipa1l2,11.19849652,14.6978886,38.7123372,16.02587957,6.7551669
Sipa1l3,5.4396674,5.238970217,5.763508,3.88425075,5.028262417
Sirpa,1.154908267,7.38903905,8.74137465,7.390841983,17.16823338
Sirt1,41.45234313,17.97166307,11.55366273,13.17915473,16.94151132
Sirt2,6.147818167,11.17219383,25.69274653,16.91425593,12.8251385
Sirt3,8.6374851,8.391348083,3.3706553,3.848011933,5.483291733
Sirt4,1.842351917,2.568957767,1.6224666,2.316812217,2.75791685
Sirt5,4.211429983,2.547225117,3.613007883,5.231495033,5.036087533
Sirt6,6.615600917,5.011317217,4.67558925,3.895716,5.123085883
Sirt7,5.9727855,3.648275833,8.967298033,12.0884144,16.16042358
Siva1,39.3343863,57.21600863,43.84694872,57.96816895,70.37431982
Six1,5.072954883,0.323632417,0.173434583,0.158776167,0.302148083
Six2,0.0032344,3.03057195,0.538205,0.032402717,0.018667208
Six3os1,0.000673933,0.011363383,0.65877245,0.1411456,0.048377233
Six4,18.26031153,7.021817383,2.534933133,2.092498233,3.662614367
Six5,0.34125405,3.7430547,2.46677635,1.5613361,1.115414867
Ska1,9.755150817,9.4012694,3.201714267,5.221186033,7.558376383
Ska2,22.5530998,39.58978242,24.17441957,25.5974735,27.81553703
Ska3,26.59162162,21.64200548,9.55154495,17.32179603,22.63681135
Skap1,0.12828445,4.674944967,1.652361667,2.49892955,0.414022617
Skap2,23.03972202,4.661079217,17.36902065,28.22226673,24.47280947
Ski,16.43119825,12.88635643,26.42282157,17.91367268,11.71760315
Skida1,0.277537,2.337357633,0.9407627,0.535028583,0.22432515
Skil,46.74714742,27.76246738,31.27330215,28.405491,16.14404348
Skiv2l,9.902272183,12.76088935,11.33717598,12.13615133,15.37194817
Skiv2l2,66.6095096,70.42750643,31.1474372,41.36662337,41.28123972
Skp1a,424.5667496,244.5886085,198.1711093,239.6028546,236.8440285
Skp2,26.85269447,25.9978489,20.07378102,25.34643943,21.28599552
Sla,0,0,0.08646395,5.502756617,20.7760555
Sla2,0.31465815,0.716402883,1.640071333,11.24839863,15.65272932
Slain1,6.065088383,0.379856667,1.1614768,2.020375733,1.777013733
Slain2,10.97989992,12.24802965,21.08675627,21.43630872,28.75357602
Slamf1,0,0,0.000444875,0.274135033,0.5201085
Slbp,62.32570262,57.545745,38.69469252,56.45419763,74.75853538
Slc10a1,3.304956333,1.66320855,3.792161233,3.994756883,5.50304055
Slc10a3,2.947273883,2.012483,4.6660304,5.99698025,4.888233983
Slc10a7,13.784029,6.017250333,10.14181585,11.95789992,11.98537337
Slc11a1,0.4707694,0.0437125,0.031081175,0.0195232,0.117090833
Slc11a2,13.1692967,10.26092942,8.700470517,8.3125171,12.42506308
Slc12a2,14.4720676,8.682159617,10.11476063,8.757524517,9.08543605
Slc12a4,18.944347,6.480277767,22.62099115,12.40504737,12.96568248
Slc12a5,0.225929733,0.9848173,0.549278983,0.36897645,0.414579033
Slc12a6,10.23863167,10.77994885,11.5273631,11.46784755,9.974733667
Slc12a7,12.83633615,13.62200987,6.149370933,3.058018917,4.485076583
Slc12a8,3.647574,0.3147328,0.817303783,0.321666967,0.000715
Slc12a9,2.893138667,2.481693817,5.63123725,4.07797725,4.060456017
Slc13a4,0.263351533,1.654385917,0.144379017,0.029294683,0.077211583
Slc14a1,0,0,1.8950946,0.613290033,5.294921817
Slc15a1,2.903265633,0,0.000444875,0.0003658,0.000715
Slc15a2,4.031455233,7.641279983,3.6796805,7.1611643,7.89798705
Slc15a4,10.34529498,9.245138983,7.878306217,7.834569567,10.75480622
Slc16a1,52.39960192,98.9599584,14.72894867,25.32016823,29.00439565
Slc16a10,1.295163433,1.0872087,0.212562167,2.1004076,12.66316648
Slc16a11,0.1707596,0.2441037,1.45304635,0.92125385,0.321170767
Slc16a13,3.2874715,1.3307218,11.19282015,8.58574675,3.377770517
Slc16a2,0.7314403,10.72089488,12.91183665,3.234789917,0.844076283
Slc16a3,41.99640842,127.8646589,8.406755967,5.133332417,6.43080825
Slc16a4,3.360257,6.1124833,2.951228917,4.16882625,4.708570333
Slc16a6,2.861496767,5.964148567,3.392271117,6.346141283,10.83794782
Slc16a9,0.3360557,0.1212354,0.3576582,0.204994867,0.260705233
Slc17a5,2.020783233,3.7340198,11.90214773,8.374518917,5.579409983
Slc17a7,0.7305796,0.008181867,0.000444875,0.01636375,0.000715
Slc17a9,7.976565083,0.244609667,0.103075733,0.157337183,0.1699205
Slc18a2,0.814800467,3.863861033,11.34566427,14.39210812,11.48362092
Slc18b1,0.802686317,0.28672925,0.161287333,0.446585833,0.864215133
Slc19a1,6.953013417,9.025878067,4.0492849,6.4246939,8.4021715
Slc19a2,20.38647002,21.9061801,14.8342906,17.10956743,16.91828037
Slc19a3,0.198675867,1.47049765,0.4908915,0.651617133,0.143232
Slc1a1,1.1478848,0.01073795,0.020333417,0.08169905,0.511622733
Slc1a2,0,0.019731933,5.701654133,1.94939085,0.227817183
Slc1a3,5.60035905,4.1830514,10.6389962,4.049000567,4.89309695
Slc1a4,6.7181019,9.090927833,5.2091559,4.76740985,5.52124805
Slc1a5,12.22708668,8.116975517,10.89558475,6.03008245,5.152077883
Slc20a1,95.64210475,40.40331288,56.72343485,51.81549007,42.86100023
Slc20a2,32.37264327,27.99325108,20.50745595,19.14839473,16.81373007
Slc22a1,0,0,1.232301717,0.167954067,0.123278558
Slc22a13b-ps,0.37079385,0.548145033,0.61034725,0.899139367,0.909147567
Slc22a15,0.001501567,0.2478763,0.886061917,1.092638183,1.224836583
Slc22a17,1.189824183,7.21302725,4.959552,4.035425883,3.890997617
Slc22a18,0.743119183,1.312826683,0.232569142,0.0003658,0.000715
Slc22a21,0.248698967,3.012712533,1.537975783,1.837216867,2.6293834
Slc22a23,0.502094367,7.0302118,43.19516705,35.26875088,19.0681676
Slc22a3,0,0.022595667,0.136581467,0.1999975,0.697982917
Slc22a4,0,0.2153859,0.174073617,0.3006338,2.805172633
Slc22a5,2.543873767,4.517336267,4.5247414,5.879254183,6.453510467
Slc22a7,1.0740835,0.056802867,0.000444875,0.0003658,0.000715
Slc23a1,5.093049267,0.873482167,1.275229583,1.690806867,1.939532867
Slc23a2,13.00404838,3.034655333,13.1302133,13.78231295,11.13161213
Slc24a1,0.578110617,0.029023333,0.449475517,0.59727715,0.846736217
Slc24a3,0.000445467,0.31990815,0.6675603,1.660675033,3.668486117
Slc24a5,2.23910105,2.14511105,1.112172683,4.421584917,4.265824117
Slc25a1,34.70456703,24.35431353,19.42547057,20.3024552,23.55025245
Slc25a10,1.903655783,4.467821733,2.397249217,4.278140983,6.597684117
Slc25a11,28.81204003,56.69428005,48.87829203,63.20517835,64.48179903
Slc25a12,25.08391467,1.996906917,7.452040417,8.012437817,9.56314405
Slc25a13,44.16122743,25.94385332,12.53052222,16.68452698,19.8895148
Slc25a14,3.870140117,2.11577515,3.777009367,2.841929917,3.39481
Slc25a15,20.89461538,12.78537923,10.85877797,13.77778708,13.00770008
Slc25a16,7.568524333,4.560235167,4.371088067,4.931519567,5.9398846
Slc25a17,25.52509702,30.27920568,16.6850741,19.64573193,20.26685117
Slc25a18,0.775549467,1.00316695,1.544247567,1.617083717,1.901081333
Slc25a19,8.35020845,3.3644388,4.550545817,4.69224565,5.431019983
Slc25a2,0.4777384,0.8424495,1.676884017,1.344852867,1.089331983
Slc25a20,14.91297445,4.259455,9.284656917,10.93656888,12.22273105
Slc25a21,0.004199617,0,0.000444875,0.132812983,0.851484267
Slc25a22,5.48300505,6.42441175,3.362970317,3.427350967,5.045535483
Slc25a23,2.1167521,0.499244,1.871069167,3.077793483,3.977165933
Slc25a24,1.166897617,9.859549117,30.02336238,19.2987115,16.51319557
Slc25a25,7.605828167,4.184021567,9.9635171,6.588472933,7.715927617
Slc25a26,5.2602122,2.431298883,2.374974183,3.61992465,3.2242758
Slc25a27,2.499158883,5.606696617,0.6629151,1.133505817,1.068511883
Slc25a28,10.92163052,12.45138047,8.7785578,10.80536908,12.12703233
Slc25a29,0.403629067,0.326734267,0.858992467,0.9643602,0.71653515
Slc25a3,184.9400856,141.8313579,198.1658928,218.6238245,234.6641578
Slc25a30,11.02051542,15.23501307,13.53173825,13.30104563,12.09274988
Slc25a31,0.40476135,0,0.000444875,0.023480933,0.000715
Slc25a32,10.10339308,5.264894867,3.929019633,5.092526583,5.519689583
Slc25a33,9.09826925,2.496481367,2.728473717,3.38119985,5.07767575
Slc25a35,0.65465445,0.200234017,0.773051383,0.7010517,0.432574467
Slc25a36,45.16672728,47.02670013,18.9005072,18.18687235,17.4468973
Slc25a37,3.0766416,8.72892425,2.548640417,4.183793483,20.0447003
Slc25a38,12.1220513,5.231722567,9.226592,7.454906,11.46187575
Slc25a39,61.48788605,62.4207229,46.9879541,53.02010415,58.83538913
Slc25a4,176.9919019,290.5080444,558.6618119,459.8582632,383.2241842
Slc25a40,14.11007757,6.14163225,4.80631955,4.240744117,4.142271367
Slc25a41,0.417346033,0.08527085,0.036688725,0.080039833,0.102268708
Slc25a42,0.822730483,1.776761083,1.268675083,1.59934865,2.6331137
Slc25a43,0.91837745,0.2817145,0.263982767,0.248943317,0.051609358
Slc25a44,8.059200733,5.914324417,8.28088675,7.039303883,7.530787
Slc25a45,0.522024667,0.048288483,1.937685133,3.10848415,2.6369608
Slc25a46,9.363239267,14.09626962,8.881803633,9.649913117,9.6846954
Slc25a47,0.225468917,1.052270217,1.37290885,1.50298635,1.7391918
Slc25a5,543.304368,217.2933767,272.0506104,419.5700114,389.312497
Slc25a51,8.71960655,14.8791121,17.4506906,15.01702237,16.40413073
Slc25a53,0.349964117,0.509676133,0.493242383,0.6786008,0.823101867
Slc26a10,0.857305083,2.25183425,16.44713103,4.678706533,0.297703367
Slc26a11,1.507597733,3.96288245,4.3070596,1.072943317,0.786902983
Slc26a2,8.568212717,5.543294817,8.846063683,6.971436383,6.847927117
Slc26a6,1.76401215,0.8115522,1.133011883,1.5196923,1.205889233
Slc26a9,0.039441517,0,0.020395025,0.29327385,0.49913495
Slc27a1,3.608342717,4.739885567,4.620765367,3.004751333,2.310546417
Slc27a2,17.36288105,0.14504925,0.000444875,0.0003658,0.032316558
Slc27a3,2.986920433,9.330256467,7.8730797,3.9773,2.141821
Slc27a4,8.251908433,5.276367717,11.01169565,8.052333033,6.139706017
Slc27a6,0.001148933,0.097692767,0.122088383,0.29889125,1.03030695
Slc28a1,8.435329983,0,0.000444875,0.0003658,0.000715
Slc29a1,63.29789667,21.97906707,45.79635008,25.1854145,15.31429877
Slc29a2,5.634397883,4.757867967,1.505287717,2.41551155,2.869569017
Slc29a3,4.436198467,2.23349745,2.0563711,1.8036134,2.036980083
Slc29a4,1.948127267,0.748202283,0.75208735,0.15426805,0.067404875
Slc2a1,107.9708779,149.7561899,242.2717348,62.17791783,53.67905695
Slc2a12,0.110228417,1.132905617,1.100849733,0.81879365,0.2869298
Slc2a13,0.004885067,0.116228233,0.574319867,0.1342836,0.014354875
Slc2a3,300.7547913,289.7550754,85.34172567,94.01797778,78.09899285
Slc2a4,0.515327367,0.619870783,0.309248467,0.0879595,0.092004333
Slc2a4rg-ps,2.165138567,2.79117095,1.6345833,2.041445817,2.4451356
Slc2a5,1.016427167,0.296823233,0.000444875,0.0003658,0.032125725
Slc2a6,0.08800365,0.274322233,0.198431983,0.33314285,2.2538074
Slc2a8,4.944952833,8.199161517,2.641219083,2.489609783,2.972620967
Slc2a9,0.000243967,0.0259599,0.621535567,1.124914533,0.364321233
Slc30a1,7.1803915,3.475966433,7.309271333,4.525856467,8.207272
Slc30a10,0.043990967,0.598263283,0.000444875,0.2578888,4.407377767
Slc30a2,2.481615217,0.2612859,1.1708053,0.377268783,0.40403845
Slc30a3,0.428130967,2.7568912,0.877193867,2.5972543,0.4950108
Slc30a4,1.545946517,4.9224596,8.474031017,7.2297342,6.901305883
Slc30a5,22.40657105,21.76165212,22.523724,24.92907397,26.07771455
Slc30a6,8.265305217,7.770138967,5.7748028,7.031657667,6.8687599
Slc30a7,4.7671651,7.504686417,8.383329883,6.757458967,6.146481483
Slc30a9,18.58272745,31.51938943,23.14921067,21.4863507,24.0924305
Slc31a1,10.6814902,15.1695097,16.18098728,13.20901865,11.67006745
Slc31a2,5.442764633,2.669385967,14.80830265,8.055357617,4.0910957
Slc32a1,0.0052123,1.192039883,0.122124067,0.484658,0.831636817
Slc33a1,6.239844167,5.962952283,7.8770736,7.35349865,7.762079783
Slc35a1,11.49278508,17.70469973,10.15634967,10.38581287,10.41062313
Slc35a2,4.17299885,4.15850975,7.300503367,5.724344033,6.415641483
Slc35a3,7.9405241,7.265739633,7.573214633,9.24828985,10.96624595
Slc35a4,13.70599567,12.18533492,19.15725468,21.53107662,25.80849543
Slc35a5,3.353003617,2.738054783,3.173032,2.8536808,2.8412438
Slc35b1,39.09668632,21.7236858,49.34519902,46.07391798,34.100128
Slc35b2,12.57118017,13.98859373,13.708934,17.30936862,16.89713413
Slc35b3,3.468219567,3.634106667,9.6839736,8.423452733,7.67888655
Slc35b4,8.128487433,7.822619917,17.45376725,13.72458883,9.747756683
Slc35c1,0.753150567,1.918044633,3.77117125,4.119774433,6.144327317
Slc35c2,8.475077183,10.94384508,10.63462122,9.958998633,13.95065907
Slc35d1,2.2558278,2.871281117,5.408962783,5.80649755,4.79780265
Slc35d2,1.482039467,1.941136467,3.103509733,3.422439033,2.756369967
Slc35d3,0.0685652,2.129500833,0.04064305,0.985694333,1.8396019
Slc35e1,17.60116693,9.391450633,21.7392561,15.30726275,13.21950273
Slc35e2,10.25753598,10.58873017,5.43831525,6.0973029,8.40223165
Slc35e3,6.42003935,5.586717033,6.110732983,5.198125117,6.375375817
Slc35e4,1.136489583,0.474139233,10.62687015,7.918224333,4.73879525
Slc35f1,0.28375915,0.463786983,0.261493433,0.13147435,0.034489892
Slc35f2,18.7431226,1.478238483,1.188736633,1.874402283,3.82931255
Slc35f5,5.541460267,9.2993025,17.96884098,10.12113448,9.327506667
Slc35f6,6.132868583,2.977682233,5.87044585,4.875213767,4.65473615
Slc35g1,15.10488813,1.930892567,0.617139533,2.513986233,3.98290665
Slc35g2,0.123090333,2.262948167,4.02526345,3.09354885,1.8895619
Slc36a1,3.168478083,2.394312767,3.644999217,3.599299117,5.327402367
Slc36a4,0.667491,1.913266717,5.266435783,3.8298793,2.775561183
Slc37a1,8.145755067,0.2314257,1.2526418,1.0348585,1.769801783
Slc37a2,0.460166783,0.635444567,1.755352783,1.122903233,0.798633333
Slc37a3,11.50649178,6.647813317,8.603712283,3.913216217,2.334886983
Slc37a4,2.466453967,4.743668067,5.708334317,7.449408383,7.289299717
Slc38a1,25.28911597,16.67427438,30.08277325,26.81586738,25.6038392
Slc38a10,20.80488517,22.89735938,59.17252895,85.0057332,43.81800792
Slc38a2,110.5538347,55.76438555,74.2635493,62.17814072,57.6037036
Slc38a3,1.016640367,1.877749933,0.089184175,0.059635667,0.000715
Slc38a4,59.98289143,189.6007184,78.2318613,52.69612052,30.86380797
Slc38a5,0.567236617,1.35086425,0.000444875,0.346394483,6.70560075
Slc38a6,1.915075683,1.971446667,4.467025433,2.372905933,1.98130405
Slc38a7,9.6654378,8.100670433,13.30962043,8.376166383,5.195844567
Slc38a9,2.289897617,2.89774725,2.023130117,2.893842967,3.1198759
Slc39a1,20.92512567,26.97874472,60.74697055,58.5647746,49.80476795
Slc39a10,37.03500083,50.47454288,52.43456313,47.89143507,27.3181006
Slc39a11,4.790302167,3.443627917,7.327031517,7.6140004,6.753886117
Slc39a13,2.2327534,3.824360317,9.421051633,10.23387567,12.20434455
Slc39a14,17.38646087,4.372700233,5.458779217,3.803695917,2.124386167
Slc39a3,0.6687382,1.387868633,3.703568333,4.028159417,3.270812483
Slc39a4,10.23835467,3.27854595,9.239879583,15.9955445,5.965578083
Slc39a6,8.02574245,9.151127583,10.06575965,5.585541283,5.400908667
Slc39a7,39.41009495,47.69811202,67.18948503,52.0926892,46.32132378
Slc39a8,1.98299565,13.06857612,6.911906017,8.37400255,31.78934572
Slc39a9,5.8260882,3.82348445,7.039624283,7.481946617,7.695029917
Slc3a2,40.40935232,40.92470735,22.78704845,25.81666507,34.70355183
Slc40a1,2.575026433,0.729477517,23.9432715,10.5884474,3.106747783
Slc41a1,8.1066575,6.423417167,7.988411833,7.8186768,6.49595335
Slc41a3,0.4580516,0.501062367,0.8937031,1.2664584,1.918548583
Slc43a1,4.704667983,17.34821532,18.08944433,14.78443575,20.98331948
Slc43a2,2.71830685,1.9347868,4.368535133,7.6094694,6.18995565
Slc43a3,2.829818683,4.7618417,24.01647257,20.3492085,20.60615558
Slc44a1,16.53245498,5.935331633,5.616242883,3.186909767,13.79485132
Slc44a2,13.32285935,25.94808363,43.58134362,35.6933537,34.15526803
Slc44a3,0.251888533,0.378151733,0.76996115,0.3376562,0.2801724
